Fuel_Type,Kilometers_Driven,Transmission_Type,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,Car_Price,Registration_Year,No_of_Seats,Engine_CC,Mileage(kmpl),Location,Car_Age
Petrol,66366,Automatic,1,Maruti,Maruti Celerio,2017,488999.99999999994,2017,5,998,23.1,Hyderabad,7
Petrol,5000,Automatic,1,Hyundai,Hyundai Verna,2022,1541000.0,2022,5,998,19.2,Hyderabad,2
Petrol,72544,Manual,1,Maruti,Maruti Celerio,2017,465000.00000000006,2017,5,998,23.1,Hyderabad,7
Petrol,29154,Manual,1,Ford,Ford Figo,2021,728000.0,2021,5,1194,18.5,Hyderabad,3
Petrol,70000,Automatic,1,Tata,Tata Tiago,2018,530000.0,2018,5,1199,23.84,Hyderabad,6
Petrol,33730,Manual,1,Datsun,Datsun RediGO,2021,466000.0,2022,5,999,21.7,Hyderabad,3
Petrol,51113,Manual,1,Renault,Renault KWID,2020,457000.0,2020,5,999,23.01,Hyderabad,4
Diesel,40000,Manual,2,Volkswagen,Volkswagen Polo,2013,350000.0,2013,5,1199,22.07,Hyderabad,11
Petrol,40000,Manual,1,Maruti,Maruti Wagon R,2009,290000.0,2009,5,1061,18.9,Hyderabad,15
Diesel,60000,Automatic,1,BMW,BMW X1,2020,3800000.0,2020,5,1995,20.68,Hyderabad,4
Petrol,64500,Manual,1,Maruti,Maruti Wagon R,2014,375000.0,2015,5,998,21.79,Hyderabad,10
Petrol,40000,Manual,1,Maruti,Maruti Wagon R,2020,600000.0,2020,5,998,21.79,Hyderabad,4
Diesel,80000,Manual,1,Jeep,Jeep Compass,2018,1400000.0,2018,5,1956,17.1,Hyderabad,6
Diesel,50000,Manual,1,Jeep,Jeep Compass,2019,1900000.0,2019,5,1956,16.3,Hyderabad,5
Petrol,40000,Manual,1,Hyundai,Hyundai i20,2020,740000.0,2020,5,998,20.0,Hyderabad,4
Petrol,39886,Automatic,2,Hyundai,Hyundai Aura,2020,766000.0,2020,5,1197,20.1,Hyderabad,4
Diesel,107588,Manual,1,Renault,Renault Duster,2014,440000.00000000006,2015,5,1461,20.45,Hyderabad,10
Petrol,36621,Manual,1,Hyundai,Hyundai Grand i10,2017,519000.00000000006,2018,5,1197,18.9,Hyderabad,7
Diesel,80000,Manual,1,MG,MG Hector Plus,2020,1600000.0,2020,6,1956,16.65,Hyderabad,4
Petrol,18900,Manual,1,Maruti,Maruti S-Presso,2022,525000.0,2022,5,998,24.76,Hyderabad,2
Diesel,70754,Manual,1,Kia,Kia Seltos,2019,1108000.0,2019,5,1493,20.8,Hyderabad,5
Petrol,59832,Manual,1,Maruti,Maruti S-Presso,2020,420000.0,2020,5,998,21.7,Hyderabad,4
Petrol,60068,Manual,2,Maruti,Maruti Swift Dzire,2017,605000.0,2017,5,1197,21.21,Hyderabad,7
Petrol,41261,Manual,1,Maruti,Maruti Alto 800,2018,326000.0,2018,5,796,22.05,Hyderabad,6
Petrol,32209,Manual,1,Ford,Ford Ecosport,2020,950000.0,2020,5,1497,17.0,Hyderabad,4
Petrol,75747,Manual,1,Honda,Honda Jazz,2018,639000.0,2018,5,1199,18.7,Hyderabad,6
Petrol,49241,Manual,2,Hyundai,Hyundai i20,2018,712000.0,2018,5,1197,18.6,Hyderabad,6
Diesel,100000,Automatic,2,Mercedes-Benz,Mercedes-Benz GLE,2018,3000000.0,2018,5,2143,17.9,Hyderabad,6
Diesel,119422,Automatic,1,Ford,Ford Endeavour,2016,2250000.0,2017,7,3198,10.91,Hyderabad,8
Petrol,33488,Manual,1,Maruti,Maruti Swift,2021,670000.0,2021,5,1197,22.38,Hyderabad,3
Petrol,30000,Manual,1,Mahindra,Mahindra Thar,2021,1650000.0,2021,4,1997,15.2,Hyderabad,3
Petrol,21000,Manual,1,Tata,Tata Altroz,2022,875000.0,2022,5,1199,19.33,Hyderabad,2
Diesel,56545,Manual,1,Jeep,Jeep Compass,2018,1600000.0,2019,5,1956,17.1,Hyderabad,6
Petrol,64000,Manual,1,Volkswagen,Volkswagen Polo,2017,675000.0,2017,5,999,18.78,Hyderabad,7
Petrol,71413,Manual,2,Volkswagen,Volkswagen Ameo,2018,533000.0,2018,5,999,19.44,Hyderabad,6
Petrol,31920,Manual,2,Renault,Renault KWID,2020,487000.0,2020,5,799,22.3,Hyderabad,4
Diesel,46000,Automatic,1,BMW,BMW X1,2019,3390000.0,2019,5,1995,20.68,Hyderabad,5
Petrol,9939,Manual,2,Maruti,Maruti S-Presso,2022,526000.0,2023,5,998,21.7,Hyderabad,2
Petrol,7156,Manual,1,Maruti,Maruti Baleno,2022,926000.0,2022,5,1197,21.01,Hyderabad,2
Petrol,20608,Manual,1,Toyota,Toyota Yaris,2018,850000.0,2018,5,1496,17.1,Hyderabad,6
Petrol,92000,Manual,2,Maruti,Maruti Swift Dzire,2019,725000.0,2019,5,1197,22.0,Hyderabad,5
Petrol,67553,Automatic,2,Maruti,Maruti Celerio,2018,501000.0,2018,5,998,23.1,Hyderabad,6
Petrol,95286,Manual,1,Maruti,Maruti Swift Dzire,2017,577000.0,2017,5,1197,20.85,Hyderabad,7
Diesel,66000,Manual,1,Mahindra,Mahindra XUV500,2015,894999.9999999999,2015,7,2179,16.0,Hyderabad,9
Petrol,35929,Manual,1,Hyundai,Hyundai Grand i10,2019,521000.0,2019,5,1197,18.9,Hyderabad,5
Petrol,136035,Manual,1,Honda,Honda BR-V,2016,650000.0,2017,7,1497,15.4,Hyderabad,8
Diesel,93997,Manual,1,Maruti,Maruti Ertiga,2013,670000.0,2014,7,1248,20.77,Hyderabad,11
Petrol,60000,Manual,1,Skoda,Skoda Rapid,2018,775000.0,2018,5,1598,15.41,Hyderabad,6
Diesel,52220,Manual,1,Maruti,Maruti Vitara Brezza,2019,980000.0000000001,2019,5,1248,24.3,Hyderabad,5
Petrol,61659,Manual,2,Maruti,Maruti Ciaz,2019,830000.0000000001,2019,5,1462,21.56,Hyderabad,5
Petrol,65000,Manual,1,Maruti,Maruti Swift Dzire,2020,750000.0,2020,5,1197,22.41,Hyderabad,4
Diesel,120000,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,450000.0,2018,6,1198,25.32,Hyderabad,6
Diesel,110000,Manual,2,Maruti,Maruti Swift,2017,600000.0,2017,5,1248,25.2,Hyderabad,7
Petrol,78969,Manual,1,Maruti,Maruti Alto 800,2017,302000.0,2017,5,796,22.05,Hyderabad,7
Petrol,38939,Manual,2,Hyundai,Hyundai Grand i10 Nios,2021,736000.0,2021,5,1197,20.7,Hyderabad,3
Petrol,88637,Manual,1,Maruti,Maruti Ignis,2019,480000.0,2020,5,1197,20.89,Hyderabad,5
Petrol,19070,Manual,1,Hyundai,Hyundai i20,2021,967000.0,2021,5,998,20.0,Hyderabad,3
Petrol,68556,Manual,1,Maruti,Maruti S-Presso,2020,432000.0,2020,5,998,21.7,Hyderabad,4
Petrol,44356,Manual,1,Ford,Ford Figo,2019,600000.0,2020,5,1194,20.4,Hyderabad,5
Petrol,73143,Manual,1,Maruti,Maruti Swift Dzire,2016,610000.0,2017,5,1197,22.41,Hyderabad,8
Diesel,146769,Automatic,1,Volvo,Volvo XC60,2012,1250000.0,2013,5,1985,14.7,Hyderabad,12
Petrol,67527,Manual,1,Datsun,Datsun GO,2018,337000.0,2018,5,1198,19.02,Hyderabad,6
Petrol,79467,Automatic,1,Hyundai,Hyundai Santro,2019,527000.0,2019,5,1086,20.3,Hyderabad,5
Diesel,103174,Automatic,1,BMW,BMW 5 Series,2014,1750000.0,2015,5,1995,18.12,Hyderabad,10
Petrol,103046,Manual,3,Volkswagen,Volkswagen Polo,2017,549000.0,2017,5,1199,16.2,Hyderabad,7
Petrol,85110,Manual,2,Fiat,Fiat Punto EVO,2017,270000.0,2017,5,1172,15.8,Hyderabad,7
Diesel,114000,Manual,1,Tata,Tata Manza,2011,285000.0,2011,5,1248,19.0,Hyderabad,13
Diesel,70000,Manual,1,Renault,Renault Captur,2017,975000.0,2018,5,1461,20.37,Hyderabad,7
Diesel,72000,Manual,1,Hyundai,Hyundai i20,2018,725000.0,2018,5,1396,22.54,Hyderabad,6
Petrol,20000,Manual,1,Hyundai,Hyundai Venue,2023,955000.0000000001,2023,5,1197,11.0,Hyderabad,1
Diesel,32000,Automatic,1,Kia,Kia Carens,2022,1850000.0,2022,6,1493,14.0,Hyderabad,2
Petrol,20000,Manual,1,Hyundai,Hyundai Venue,2023,1010000.0,2023,5,1197,11.0,Hyderabad,1
Petrol,22500,Automatic,1,Kia,Kia Seltos,2021,1750000.0,2021,5,1497,16.8,Hyderabad,3
Petrol,54708,Manual,1,Hyundai,Hyundai i20,2016,621000.0,2016,5,1197,18.6,Hyderabad,8
Petrol,78031,Manual,1,Maruti,Maruti Baleno,2017,633000.0,2017,5,1197,21.4,Hyderabad,7
Diesel,32000,Automatic,1,BMW,BMW 5 Series,2022,6900000.0,2022,5,1995,20.37,Hyderabad,2
Petrol,24337,Manual,2,Hyundai,Hyundai Grand i10,2019,515000.00000000006,2019,5,1197,18.9,Hyderabad,5
Petrol,82243,Manual,1,Maruti,Maruti Baleno,2019,679000.0,2021,5,1197,21.4,Hyderabad,5
Petrol,20000,Manual,1,Hyundai,Hyundai Creta,2022,1388000.0,2022,5,1497,14.0,Hyderabad,2
Petrol,104701,Automatic,2,Maruti,Maruti Ignis,2017,609000.0,2017,5,1197,20.89,Hyderabad,7
Petrol,54000,Manual,2,Toyota,Toyota Urban cruiser,2021,1000000.0,2021,5,1462,17.03,Hyderabad,3
Petrol,118937,Manual,1,Maruti,Maruti Swift,2021,590000.0,2022,5,1197,22.38,Hyderabad,3
Diesel,105133,Manual,1,Maruti,Maruti Swift,2017,570000.0,2017,5,1248,25.2,Hyderabad,7
Petrol,10000,Automatic,1,MG,MG Hector,2023,2650000.0,2023,5,1451,12.34,Hyderabad,1
Petrol,36290,Automatic,1,Maruti,Maruti Swift Dzire,2018,679000.0,2019,5,1197,21.21,Hyderabad,6
Petrol,10000,Manual,1,Mahindra,Mahindra Scorpio N,2023,1800000.0,2023,7,1997,19.0,Hyderabad,1
Petrol,29084,Manual,1,Hyundai,Hyundai i20,2018,640000.0,2018,5,1197,18.6,Hyderabad,6
Petrol,66911,Manual,1,Maruti,Maruti Celerio,2020,475000.0,2020,5,998,21.63,Hyderabad,4
Petrol,110000,Automatic,1,Honda,Honda City,2011,430000.0,2011,5,1497,16.8,Hyderabad,13
Petrol,7033,Manual,1,Maruti,Maruti Grand Vitara,2022,1700000.0,2023,5,1462,21.11,Hyderabad,2
Petrol,40000,Manual,1,Volkswagen,Volkswagen Taigun,2021,1950000.0,2021,5,1498,17.88,Hyderabad,3
Diesel,80000,Manual,2,Mahindra,Mahindra XUV500,2014,700000.0,2014,7,2179,15.1,Hyderabad,10
Petrol,22000,Automatic,1,Hyundai,Hyundai Grand i10,2018,675000.0,2018,5,1197,18.9,Hyderabad,6
Petrol,70200,Manual,1,Datsun,Datsun GO,2018,430000.0,2019,5,1198,19.02,Hyderabad,6
Petrol,60004,Manual,1,Renault,Renault KWID,2019,420000.0,2019,5,999,23.01,Hyderabad,5
Petrol,60000,Manual,1,Maruti,Maruti Wagon R,2020,580000.0,2020,5,1197,20.52,Hyderabad,4
Petrol,57078,Manual,2,Hyundai,Hyundai i10,2013,334000.0,2013,5,1086,19.81,Hyderabad,11
Petrol,63789,Manual,1,Maruti,Maruti Ritz,2014,401999.99999999994,2014,5,1197,18.5,Hyderabad,10
Diesel,120000,Manual,1,Chevrolet,Chevrolet Beat,2016,240000.0,2016,5,936,25.44,Hyderabad,8
Diesel,118207,Automatic,2,Maruti,Maruti Ciaz,2018,734000.0,2018,5,1248,28.09,Hyderabad,6
Petrol,53000,Manual,1,Honda,Honda City,2017,795000.0,2018,5,1497,17.4,Hyderabad,7
Petrol,105224,Manual,2,Maruti,Maruti Baleno,2016,570000.0,2016,5,1197,21.4,Hyderabad,8
Petrol,20837,Manual,2,Hyundai,Hyundai Santro,2021,551000.0,2021,5,1086,20.3,Hyderabad,3
Petrol,100000,Manual,2,Hyundai,Hyundai i20,2010,280000.0,2010,5,1197,18.5,Hyderabad,14
Petrol,24021,Manual,1,Datsun,Datsun RediGO,2021,463000.0,2021,5,799,20.71,Hyderabad,3
Petrol,61000,Manual,1,Maruti,Maruti Ciaz,2016,625000.0,2016,5,1373,20.73,Hyderabad,8
Diesel,120000,Automatic,2,Volvo,Volvo S60,2013,800000.0,2013,5,1984,9.0,Hyderabad,11
Petrol,64000,Manual,2,Ford,Ford Fiesta,2008,200000.0,2008,5,1596,15.3,Hyderabad,16
Petrol,120000,Manual,1,Maruti,Maruti Alto,2011,170000.0,2011,5,796,19.7,Hyderabad,13
Petrol,30000,Manual,1,Volkswagen,Volkswagen Taigun,2022,1950000.0,2022,5,1498,17.88,Hyderabad,2
Petrol,49000,Manual,1,Maruti,Maruti Alto 800,2018,325000.0,2018,5,796,22.05,Hyderabad,6
Diesel,115000,Manual,1,Mahindra,Mahindra Marazzo,2018,750000.0,2018,7,1497,17.3,Hyderabad,6
Petrol,50000,Manual,1,Maruti,Maruti Alto 800,2016,275000.0,2016,5,796,24.7,Hyderabad,8
Petrol,18569,Manual,1,Datsun,Datsun RediGO,2021,447000.0,2021,5,999,21.7,Hyderabad,3
Diesel,98455,Manual,1,Hyundai,Hyundai Grand i10,2018,578000.0,2018,5,1186,24.0,Hyderabad,6
Diesel,85000,Automatic,1,Skoda,Skoda Rapid,2015,600000.0,2016,5,1498,21.66,Hyderabad,9
Petrol,97921,Manual,1,Volkswagen,Volkswagen Ameo,2016,524000.0,2016,5,1198,17.0,Hyderabad,8
Petrol,19205,Manual,2,Datsun,Datsun RediGO,2020,401999.99999999994,2020,5,999,21.7,Hyderabad,4
Diesel,122000,Manual,2,Maruti,Maruti Swift,2019,667000.0,2019,5,1248,28.4,Hyderabad,5
Petrol,97644,Manual,1,Maruti,Maruti Ignis,2018,552000.0,2018,5,1197,20.89,Hyderabad,6
Petrol,82000,Manual,1,Hyundai,Hyundai i10,2010,265000.0,2010,5,1197,20.36,Hyderabad,14
Diesel,70607,Manual,2,Maruti,Maruti Swift,2013,443000.0,2013,5,1248,22.9,Hyderabad,11
Petrol,71144,Automatic,1,Hyundai,Hyundai Verna,2016,721000.0,2017,5,1591,17.01,Hyderabad,8
Petrol,2373,Automatic,1,Hyundai,Hyundai Verna,2022,1550000.0,2023,5,1497,18.45,Hyderabad,2
Petrol,56753,Automatic,1,Hyundai,Hyundai i20,2021,1092000.0,2021,5,998,20.28,Hyderabad,3
Diesel,72000,Manual,1,Maruti,Maruti Vitara Brezza,2018,890000.0,2018,5,1248,24.3,Hyderabad,6
Petrol,64487,Manual,2,Maruti,Maruti Baleno,2018,550000.0,2019,5,1197,21.4,Hyderabad,6
Petrol,95783,Manual,1,Maruti,Maruti Baleno,2017,609000.0,2017,5,1197,21.4,Hyderabad,7
Diesel,60000,Automatic,2,Tata,Tata Hexa,2019,1450000.0,2019,7,2179,17.6,Hyderabad,5
Petrol,59108,Manual,1,Maruti,Maruti XL6,2021,1100000.0,2021,6,1462,19.01,Hyderabad,3
Diesel,50000,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2019,3800000.0,2019,5,1950,12.6,Hyderabad,5
Petrol,31500,Manual,2,Nissan,Nissan Kicks,2020,1199000.0,2020,5,1330,14.23,Hyderabad,4
Diesel,128193,Manual,1,Mahindra,Mahindra XUV500,2015,844999.9999999999,2015,7,2179,15.1,Hyderabad,9
Diesel,87810,Manual,1,Hyundai,Hyundai Verna,2018,1013000.0000000001,2018,5,1582,22.0,Hyderabad,6
Petrol,64951,Manual,2,Hyundai,Hyundai Creta,2017,1008000.0,2017,5,1591,13.0,Hyderabad,7
Petrol,50000,Manual,2,Hyundai,Hyundai Santro Xing,2012,260000.0,2012,5,1086,17.92,Hyderabad,12
Diesel,97161,Manual,1,Hyundai,Hyundai Creta,2017,1124000.0,2018,5,1582,19.67,Hyderabad,7
Petrol,67805,Manual,1,Volkswagen,Volkswagen Ameo,2017,609000.0,2017,5,1198,17.0,Hyderabad,7
Diesel,158000,Automatic,2,Audi,Audi Q3,2014,1450000.0,2014,5,1968,15.73,Hyderabad,10
Petrol,70435,Manual,2,Maruti,Maruti Alto K10,2014,272000.0,2014,5,998,24.39,Hyderabad,10
Diesel,49287,Manual,1,MG,MG Hector,2020,1500000.0,2021,5,1956,17.41,Hyderabad,4
Petrol,84759,Automatic,2,Hyundai,Hyundai Santro,2018,522000.0,2019,5,1086,20.3,Hyderabad,6
Petrol,74538,Manual,2,Maruti,Maruti Baleno,2017,623000.0,2017,5,1197,21.4,Hyderabad,7
Diesel,53000,Manual,1,Mahindra,Mahindra Scorpio,2010,585000.0,2010,8,2179,12.05,Hyderabad,14
Petrol,79024,Manual,2,Maruti,Maruti Alto 800,2017,298000.0,2017,5,796,22.05,Hyderabad,7
Diesel,80000,Manual,1,Maruti,Maruti Celerio,2016,400000.0,2016,5,793,27.62,Hyderabad,8
Diesel,56000,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2019,4980000.0,2019,5,1950,16.1,Hyderabad,5
Diesel,62125,Manual,1,Hyundai,Hyundai Creta,2018,1080000.0,2018,5,1582,19.67,Hyderabad,6
Diesel,95596,Manual,1,Toyota,Toyota Etios Cross,2014,520000.0,2015,5,1364,23.59,Hyderabad,10
Petrol,18500,Manual,1,Hyundai,Hyundai Grand i10,2019,680000.0,2019,5,1197,18.9,Hyderabad,5
Diesel,144000,Manual,2,Maruti,Maruti Swift,2016,500000.0,2016,5,1248,28.4,Hyderabad,8
Petrol,55200,Manual,1,Honda,Honda City,2021,1199000.0,2021,5,1498,18.6,Hyderabad,3
Diesel,188058,Manual,1,Hyundai,Hyundai i20,2016,498000.00000000006,2017,5,1396,22.54,Hyderabad,8
Petrol,71779,Manual,1,Hyundai,Hyundai i20,2016,633000.0,2017,5,1197,18.6,Hyderabad,8
Petrol,101176,Manual,3,Honda,Honda City,2015,562000.0,2015,5,1497,17.4,Hyderabad,9
Diesel,75000,Manual,1,Maruti,Maruti Celerio,2016,475000.0,2016,5,793,27.62,Hyderabad,8
Petrol,66676,Manual,1,Honda,Honda Jazz,2017,601000.0,2017,5,1199,18.7,Hyderabad,7
Petrol,2236,Manual,1,Maruti,Maruti Alto 800,2018,352000.0,2018,5,796,22.05,Hyderabad,6
Diesel,62000,Automatic,1,Mahindra,Mahindra Alturas G4,2019,2395000.0,2019,7,2157,12.05,Hyderabad,5
Petrol,74754,Manual,2,Hyundai,Hyundai i10,2012,300000.0,2012,5,1086,19.81,Hyderabad,12
Petrol,66244,Manual,1,Maruti,Maruti Baleno,2018,720000.0,2018,5,1197,21.01,Hyderabad,6
Petrol,17341,Manual,1,Renault,Renault KWID,2022,541000.0,2022,5,999,21.46,Hyderabad,2
Petrol,44675,Manual,1,Hyundai,Hyundai Grand i10,2018,513999.99999999994,2018,5,1197,18.9,Hyderabad,6
Diesel,70000,Manual,3,Mahindra,Mahindra Jeep,2001,395000.0,2001,7,1086,21.0,Hyderabad,23
Petrol,30829,Manual,1,Maruti,Maruti Baleno,2022,780000.0,2022,5,1197,22.35,Hyderabad,2
Petrol,100000,Manual,2,Tata,Tata Zest,2015,400000.0,2015,5,1193,17.6,Hyderabad,9
Diesel,53800,Manual,1,Maruti,Maruti Ciaz,2019,994999.9999999999,2019,5,1498,26.82,Hyderabad,5
Diesel,122000,Manual,1,Hyundai,Hyundai Creta,2017,940000.0,2017,5,1396,22.1,Hyderabad,7
Diesel,107220,Manual,1,Mahindra,Mahindra XUV500,2017,1490000.0,2018,7,2179,16.0,Hyderabad,7
Diesel,129000,Manual,1,Honda,Honda City,2015,580000.0,2015,5,1498,26.0,Hyderabad,9
Diesel,60000,Automatic,1,Mercedes-Benz,Mercedes-Benz GLS,2017,6695000.0,2018,7,2987,11.0,Hyderabad,7
Petrol,83829,Manual,1,Datsun,Datsun RediGO,2018,375000.0,2019,5,999,22.5,Hyderabad,6
Diesel,70000,Automatic,1,Audi,Audi Q5,2017,3000000.0,2017,5,1968,14.16,Hyderabad,7
Petrol,52996,Manual,2,Honda,Honda Brio,2013,314000.0,2013,5,1198,19.4,Hyderabad,11
Petrol,16105,Automatic,2,Renault,Renault KWID,2021,556000.0,2021,5,999,22.0,Hyderabad,3
Diesel,151901,Manual,1,Mercedes-Benz,Mercedes-Benz C-Class,2016,2850000.0,2017,5,2148,15.8,Hyderabad,8
Petrol,15680,Manual,1,Maruti,Maruti Baleno,2021,787000.0,2021,5,1197,21.01,Hyderabad,3
Petrol,55065,Automatic,1,Maruti,Maruti Swift,2019,595000.0,2019,5,1197,22.56,Hyderabad,5
Diesel,120000,Manual,2,Toyota,Toyota Etios Liva,2016,400000.0,2016,5,1364,23.59,Hyderabad,8
Petrol,15518,Automatic,2,Tata,Tata Tiago,2021,771000.0,2021,5,1199,19.0,Hyderabad,3
Diesel,39907,Automatic,1,Honda,Honda Amaze,2018,790000.0,2018,5,1498,21.0,Hyderabad,6
Petrol,45560,Manual,1,Hyundai,Hyundai i20,2017,655000.0,2017,5,1197,18.6,Hyderabad,7
Petrol,42096,Manual,1,Hyundai,Hyundai i10,2012,336000.0,2012,5,1197,20.36,Hyderabad,12
Diesel,70500,Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2015,1775000.0,2016,5,2143,17.9,Hyderabad,9
Petrol,63886,Manual,1,Honda,Honda City,2018,832000.0,2018,5,1497,17.4,Hyderabad,6
Diesel,95600,Manual,1,Tata,Tata Hexa,2017,1025000.0,2017,7,2179,17.6,Hyderabad,7
Diesel,101000,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2013,1995000.0,2013,5,2143,13.0,Hyderabad,11
Diesel,61000,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2015,2650000.0,2015,5,2143,13.0,Hyderabad,9
Diesel,95000,Automatic,1,BMW,BMW X1,2016,2450000.0,2017,5,1995,17.05,Hyderabad,8
Diesel,97000,Automatic,1,Audi,Audi Q3,2017,2550000.0,2017,5,1968,15.73,Hyderabad,7
Diesel,61000,Manual,1,Maruti,Maruti Swift,2016,595000.0,2016,5,1248,25.2,Hyderabad,8
Petrol,18000,Automatic,1,Hyundai,Hyundai Grand i10,2017,625000.0,2017,5,1197,18.9,Hyderabad,7
Petrol,63000,Automatic,1,Hyundai,Hyundai Grand i10,2016,599000.0,2016,5,1197,18.9,Hyderabad,8
Petrol,52617,Manual,2,Maruti,Maruti Baleno,2018,615000.0,2018,5,1197,21.4,Hyderabad,6
Petrol,51865,Manual,1,Maruti,Maruti Celerio,2019,513999.99999999994,2019,5,998,25.24,Hyderabad,5
Diesel,93000,Manual,1,Audi,Audi Q3,2017,2375000.0,2017,5,1968,17.32,Hyderabad,7
Petrol,110410,Manual,1,Maruti,Maruti Swift,2015,458000.0,2015,5,1197,22.38,Hyderabad,9
Petrol,55846,Automatic,1,Maruti,Maruti Ciaz,2017,700000.0,2017,5,1373,19.12,Hyderabad,7
Petrol,47000,Manual,1,Renault,Renault KWID,2020,515000.00000000006,2020,5,999,21.46,Hyderabad,4
Petrol,39914,Manual,1,Ford,Ford Ecosport,2018,822000.0000000001,2019,5,1497,17.0,Hyderabad,6
Petrol,73000,Manual,1,Hyundai,Hyundai Santro Xing,2010,265000.0,2010,5,1086,17.92,Hyderabad,14
Petrol,88048,Manual,1,Hyundai,Hyundai i20,2016,579000.0,2017,5,1197,18.6,Hyderabad,8
Petrol,92278,Manual,2,Hyundai,Hyundai i10,2013,318000.0,2013,5,1197,20.36,Hyderabad,11
Diesel,260000,Manual,1,Toyota,Toyota Qualis,2003,434999.99999999994,2003,8,1086,24.0,Hyderabad,21
Petrol,92960,Manual,1,Honda,Honda City,2016,643000.0,2017,5,1497,17.8,Hyderabad,8
Petrol,63000,Manual,1,Tata,Tata Altroz,2020,750000.0,2020,5,1199,19.33,Hyderabad,4
Petrol,20000,Automatic,1,Renault,Renault Kiger,2021,825000.0,2021,5,999,19.03,Hyderabad,3
Petrol,7000,Automatic,1,Jeep,Jeep Compass,2022,2675000.0,2022,5,1368,14.1,Hyderabad,2
Petrol,4600,Automatic,1,Maruti,Maruti S-Presso,2022,610000.0,2022,5,998,25.3,Hyderabad,2
Petrol,22800,Manual,1,Honda,Honda City,2021,1090000.0,2021,5,1497,17.4,Hyderabad,3
Diesel,150000,Manual,1,Ford,Ford Fiesta,2006,100000.0,2006,5,1399,17.8,Hyderabad,18
Petrol,10000,Manual,1,Maruti,Maruti Swift Dzire Tour,2020,625000.0,2020,5,1197,19.95,Hyderabad,4
Petrol,70000,Manual,2,Ford,Ford Figo,2010,185000.0,2010,5,1196,15.6,Hyderabad,14
Petrol,44790,Manual,1,Maruti,Maruti Alto 800,2020,357000.0,2020,5,796,22.05,Hyderabad,4
Petrol,14213,Manual,1,Maruti,Maruti S-Presso,2022,547000.0,2023,5,998,21.7,Hyderabad,2
Diesel,102000,Manual,2,Maruti,Maruti Vitara Brezza,2018,800000.0,2018,5,1248,24.3,Hyderabad,6
Petrol,40724,Manual,3,Hyundai,Hyundai i10,2012,311000.0,2012,5,1197,20.36,Hyderabad,12
Petrol,55724,Manual,2,Maruti,Maruti Baleno,2017,570000.0,2017,5,1197,21.4,Hyderabad,7
Petrol,100000,Manual,1,Maruti,Maruti Swift Dzire,2010,300000.0,2010,5,1298,17.5,Hyderabad,14
Petrol,85396,Manual,1,Maruti,Maruti Alto 800,2017,332000.0,2017,5,796,22.05,Hyderabad,7
Petrol,50000,Manual,2,Maruti,Maruti Baleno,2016,509999.99999999994,2016,5,1197,21.4,Hyderabad,8
Petrol,27136,Manual,1,Maruti,Maruti Alto 800,2016,325000.0,2016,5,796,24.7,Hyderabad,8
Petrol,44591,Manual,1,Ford,Ford Freestyle,2019,644000.0,2019,5,1194,19.0,Hyderabad,5
Petrol,6000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2021,8200000.0,2021,4,2996,11.9,Hyderabad,3
Petrol,20034,Manual,1,Maruti,Maruti Ignis,2018,528000.0,2018,5,1197,20.89,Hyderabad,6
Petrol,47529,Manual,1,Kia,Kia Carens,2022,1150000.0,2022,7,1497,14.0,Hyderabad,2
Petrol,46739,Automatic,1,Maruti,Maruti Baleno,2017,740000.0,2017,5,1197,19.56,Hyderabad,7
Diesel,150000,Manual,2,Hyundai,Hyundai Verna,2012,409999.99999999994,2012,5,1582,22.32,Hyderabad,12
Petrol,62000,Automatic,1,Maruti,Maruti Celerio X,2019,599000.0,2019,5,998,21.63,Hyderabad,5
Petrol,45000,Manual,1,Maruti,Maruti XL6,2021,1125000.0,2021,6,1462,19.01,Hyderabad,3
Petrol,36000,Automatic,1,Honda,Honda City,2020,1299000.0,2020,5,1498,18.3,Hyderabad,4
Petrol,40000,Manual,1,Honda,Honda City,2019,1050000.0,2019,5,1497,17.14,Hyderabad,5
Petrol,15850,Manual,1,Datsun,Datsun RediGO,2020,416000.0,2020,5,999,22.5,Hyderabad,4
Petrol,62535,Automatic,1,Maruti,Maruti Swift Dzire,2017,642000.0,2017,5,1197,21.21,Hyderabad,7
Diesel,94600,Manual,1,Maruti,Maruti Vitara Brezza,2018,849000.0,2018,5,1248,24.3,Hyderabad,6
Petrol,80375,Manual,2,Maruti,Maruti Swift Dzire,2013,434000.0,2013,5,1197,22.41,Hyderabad,11
Petrol,97935,Manual,3,Honda,Honda Brio,2012,276000.0,2012,5,1198,19.4,Hyderabad,12
Petrol,38300,Manual,1,Hyundai,Hyundai i20,2019,710000.0,2020,5,1197,18.6,Hyderabad,5
Petrol,81917,Manual,1,Maruti,Maruti Baleno,2017,580000.0,2017,5,1197,21.4,Hyderabad,7
